"","Date","Time","Depth","points"
"37371","6/6/2024",10:00:00,"23",4.558
"37372","6/6/2024",10:00:00,"21",4.584
"37373","6/6/2024",10:00:00,"19",4.61
"37374","6/6/2024",10:00:00,"17",4.792
"37375","6/6/2024",10:00:00,"13",5.05
"37376","6/6/2024",10:00:00,"11",5.282
"37377","6/6/2024",10:00:00,"9",5.385
"37378","6/6/2024",10:00:00,"7",5.872
"37379","6/6/2024",10:00:00,"5",6
"37380","6/6/2024",10:00:00,"1",6.737
"37381","6/6/2024",11:00:00,"33",4.402
"37382","6/6/2024",11:00:00,"31",4.376
"37383","6/6/2024",11:00:00,"29",4.454
"37384","6/6/2024",11:00:00,"27",4.532
"37385","6/6/2024",11:00:00,"25",4.402
"37386","6/6/2024",11:00:00,"23",4.558
"37387","6/6/2024",11:00:00,"21",4.792
"37388","6/6/2024",11:00:00,"19",4.818
"37389","6/6/2024",11:00:00,"17",5.024
"37390","6/6/2024",11:00:00,"13",5.179
"37391","6/6/2024",11:00:00,"11",5.539
"37392","6/6/2024",11:00:00,"9",5.411
"37393","6/6/2024",11:00:00,"7",5.821
"37394","6/6/2024",11:00:00,"5",6.026
"37395","6/6/2024",11:00:00,"1",6.56
"37396","6/6/2024",12:00:00,"33",4.558
"37397","6/6/2024",12:00:00,"31",4.636
"37398","6/6/2024",12:00:00,"29",4.714
"37399","6/6/2024",12:00:00,"27",4.766
"37400","6/6/2024",12:00:00,"25",4.688
"37401","6/6/2024",12:00:00,"23",4.844
"37402","6/6/2024",12:00:00,"21",4.895
"37403","6/6/2024",12:00:00,"19",4.869
"37404","6/6/2024",12:00:00,"17",4.921
"37405","6/6/2024",12:00:00,"13",5.308
"37406","6/6/2024",12:00:00,"11",5.745
"37407","6/6/2024",12:00:00,"9",5.796
"37408","6/6/2024",12:00:00,"7",5.898
"37409","6/6/2024",12:00:00,"5",6.102
"37410","6/6/2024",12:00:00,"1",6.611
"37411","6/6/2024",13:00:00,"33",4.584
"37412","6/6/2024",13:00:00,"31",4.532
"37413","6/6/2024",13:00:00,"29",4.662
"37414","6/6/2024",13:00:00,"27",4.921
"37415","6/6/2024",13:00:00,"25",4.818
"37416","6/6/2024",13:00:00,"23",5.128
"37417","6/6/2024",13:00:00,"21",5.231
"37418","6/6/2024",13:00:00,"19",5.179
"37419","6/6/2024",13:00:00,"17",5.231
"37420","6/6/2024",13:00:00,"13",5.231
"37421","6/6/2024",13:00:00,"11",5.719
"37422","6/6/2024",13:00:00,"9",5.847
"37423","6/6/2024",13:00:00,"7",6.179
"37424","6/6/2024",13:00:00,"5",6.306
"37425","6/6/2024",13:00:00,"1",6.661
"37426","6/6/2024",14:00:00,"33",4.506
"37427","6/6/2024",14:00:00,"31",4.558
"37428","6/6/2024",14:00:00,"29",4.688
"37429","6/6/2024",14:00:00,"27",4.895
"37430","6/6/2024",14:00:00,"25",4.999
"37431","6/6/2024",14:00:00,"23",5.334
"37432","6/6/2024",14:00:00,"21",5.437
"37433","6/6/2024",14:00:00,"19",5.514
"37434","6/6/2024",14:00:00,"17",5.565
"37435","6/6/2024",14:00:00,"13",5.616
"37436","6/6/2024",14:00:00,"11",5.975
"37437","6/6/2024",14:00:00,"9",5.847
"37438","6/6/2024",14:00:00,"7",6.128
"37439","6/6/2024",14:00:00,"5",6.179
"37440","6/6/2024",14:00:00,"1",6.408
"37441","6/6/2024",15:00:00,"33",4.402
"37442","6/6/2024",15:00:00,"31",4.35
"37443","6/6/2024",15:00:00,"29",4.558
"37444","6/6/2024",15:00:00,"27",4.766
"37445","6/6/2024",15:00:00,"25",4.921
"37446","6/6/2024",15:00:00,"23",5.334
"37447","6/6/2024",15:00:00,"21",5.488
"37448","6/6/2024",15:00:00,"19",5.411
"37449","6/6/2024",15:00:00,"17",5.693
"37450","6/6/2024",15:00:00,"13",5.898
"37451","6/6/2024",15:00:00,"11",6.026
"37452","6/6/2024",15:00:00,"9",6.179
"37453","6/6/2024",15:00:00,"7",6.179
"37454","6/6/2024",15:00:00,"5",6.179
"37455","6/6/2024",15:00:00,"1",6.382
"37456","6/6/2024",16:00:00,"33",4.584
"37457","6/6/2024",16:00:00,"31",4.688
"37458","6/6/2024",16:00:00,"29",5.231
"37459","6/6/2024",16:00:00,"27",5.385
"37460","6/6/2024",16:00:00,"25",5.308
"37461","6/6/2024",16:00:00,"23",5.334
"37462","6/6/2024",16:00:00,"21",5.334
"37463","6/6/2024",16:00:00,"19",5.257
"37464","6/6/2024",16:00:00,"17",5.385
"37465","6/6/2024",16:00:00,"13",6.077
"37466","6/6/2024",16:00:00,"11",6.128
"37467","6/6/2024",16:00:00,"9",6.102
"37468","6/6/2024",16:00:00,"7",6.153
"37469","6/6/2024",16:00:00,"5",6.153
"37470","6/6/2024",16:00:00,"1",6.331
"37471","6/6/2024",17:00:00,"33",4.714
"37472","6/6/2024",17:00:00,"31",4.688
"37473","6/6/2024",17:00:00,"29",4.869
"37474","6/6/2024",17:00:00,"27",4.869
"37475","6/6/2024",17:00:00,"25",4.74
"37476","6/6/2024",17:00:00,"23",5.076
"37477","6/6/2024",17:00:00,"21",5.282
"37478","6/6/2024",17:00:00,"19",5.539
"37479","6/6/2024",17:00:00,"17",5.77
"37480","6/6/2024",17:00:00,"13",5.924
"37481","6/6/2024",17:00:00,"11",6.077
"37482","6/6/2024",17:00:00,"9",6.179
"37483","6/6/2024",17:00:00,"7",6.204
"37484","6/6/2024",17:00:00,"5",6.204
"37485","6/6/2024",17:00:00,"1",6.408
"37486","6/6/2024",18:00:00,"33",4.506
"37487","6/6/2024",18:00:00,"31",4.506
"37488","6/6/2024",18:00:00,"29",4.532
"37489","6/6/2024",18:00:00,"27",4.792
"37490","6/6/2024",18:00:00,"25",4.792
"37491","6/6/2024",18:00:00,"23",4.999
"37492","6/6/2024",18:00:00,"21",5.36
"37493","6/6/2024",18:00:00,"19",5.565
"37494","6/6/2024",18:00:00,"17",5.847
"37495","6/6/2024",18:00:00,"13",6
"37496","6/6/2024",18:00:00,"11",6.102
"37497","6/6/2024",18:00:00,"9",6.153
"37498","6/6/2024",18:00:00,"7",6.204
"37499","6/6/2024",18:00:00,"5",6.179
"37500","6/6/2024",18:00:00,"1",6.306
"37501","6/6/2024",19:00:00,"33",4.428
"37502","6/6/2024",19:00:00,"31",4.376
"37503","6/6/2024",19:00:00,"29",4.506
"37504","6/6/2024",19:00:00,"27",4.636
"37505","6/6/2024",19:00:00,"25",4.714
"37506","6/6/2024",19:00:00,"23",5.257
"37507","6/6/2024",19:00:00,"21",5.462
"37508","6/6/2024",19:00:00,"19",5.539
"37509","6/6/2024",19:00:00,"17",5.693
"37510","6/6/2024",19:00:00,"13",5.898
"37511","6/6/2024",19:00:00,"11",5.949
"37512","6/6/2024",19:00:00,"9",6.204
"37513","6/6/2024",19:00:00,"7",6.102
"37514","6/6/2024",19:00:00,"5",6.102
"37515","6/6/2024",19:00:00,"1",6.255
"37516","6/6/2024",20:00:00,"33",4.428
"37517","6/6/2024",20:00:00,"31",4.35
"37518","6/6/2024",20:00:00,"29",4.48
"37519","6/6/2024",20:00:00,"27",4.636
"37520","6/6/2024",20:00:00,"25",4.74
"37521","6/6/2024",20:00:00,"23",5.231
"37522","6/6/2024",20:00:00,"21",5.462
"37523","6/6/2024",20:00:00,"19",5.437
"37524","6/6/2024",20:00:00,"17",5.719
"37525","6/6/2024",20:00:00,"13",5.847
"37526","6/6/2024",20:00:00,"11",5.872
"37527","6/6/2024",20:00:00,"9",6
"37528","6/6/2024",20:00:00,"7",6
"37529","6/6/2024",20:00:00,"5",6.102
"37530","6/6/2024",20:00:00,"1",6.23
"37531","6/6/2024",21:00:00,"33",4.402
"37532","6/6/2024",21:00:00,"31",4.35
"37533","6/6/2024",21:00:00,"29",4.48
"37534","6/6/2024",21:00:00,"27",4.714
"37535","6/6/2024",21:00:00,"25",4.61
"37536","6/6/2024",21:00:00,"23",4.973
"37537","6/6/2024",21:00:00,"21",5.36
"37538","6/6/2024",21:00:00,"19",5.642
"37539","6/6/2024",21:00:00,"17",5.745
"37540","6/6/2024",21:00:00,"13",5.821
"37541","6/6/2024",21:00:00,"11",5.898
"37542","6/6/2024",21:00:00,"9",5.924
"37543","6/6/2024",21:00:00,"7",6.102
"37544","6/6/2024",21:00:00,"5",6.153
"37545","6/6/2024",21:00:00,"1",6.331
"37546","6/6/2024",22:00:00,"33",4.35
"37547","6/6/2024",22:00:00,"31",4.35
"37548","6/6/2024",22:00:00,"29",4.428
"37549","6/6/2024",22:00:00,"27",4.532
"37550","6/6/2024",22:00:00,"25",4.506
"37551","6/6/2024",22:00:00,"23",4.766
"37552","6/6/2024",22:00:00,"21",5.385
"37553","6/6/2024",22:00:00,"19",5.616
"37554","6/6/2024",22:00:00,"17",5.77
"37555","6/6/2024",22:00:00,"13",5.872
"37556","6/6/2024",22:00:00,"11",5.924
"37557","6/6/2024",22:00:00,"9",6
"37558","6/6/2024",22:00:00,"7",6.051
"37559","6/6/2024",22:00:00,"5",6.128
"37560","6/6/2024",22:00:00,"1",6.357
"37561","6/6/2024",23:00:00,"33",4.376
"37562","6/6/2024",23:00:00,"31",4.376
"37563","6/6/2024",23:00:00,"29",4.454
"37564","6/6/2024",23:00:00,"27",4.532
"37565","6/6/2024",23:00:00,"25",4.506
"37566","6/6/2024",23:00:00,"23",4.74
"37567","6/6/2024",23:00:00,"21",5.231
"37568","6/6/2024",23:00:00,"19",5.565
"37569","6/6/2024",23:00:00,"17",5.693
"37570","6/6/2024",23:00:00,"13",5.847
"37571","6/6/2024",23:00:00,"11",5.872
"37572","6/6/2024",23:00:00,"9",6
"37573","6/6/2024",23:00:00,"7",6.128
"37574","6/6/2024",23:00:00,"5",6.255
"37575","6/6/2024",23:00:00,"1",6.408
"37576","6/7/2024",00:00:00,"33",4.428
"37577","6/7/2024",00:00:00,"31",4.376
"37578","6/7/2024",00:00:00,"29",4.48
"37579","6/7/2024",00:00:00,"27",4.558
"37580","6/7/2024",00:00:00,"25",4.454
"37581","6/7/2024",00:00:00,"23",4.74
"37582","6/7/2024",00:00:00,"21",5.024
"37583","6/7/2024",00:00:00,"19",5.205
"37584","6/7/2024",00:00:00,"17",5.642
"37585","6/7/2024",00:00:00,"13",5.719
"37586","6/7/2024",00:00:00,"11",5.77
"37587","6/7/2024",00:00:00,"9",6.051
"37588","6/7/2024",00:00:00,"7",6.026
"37589","6/7/2024",00:00:00,"5",6.23
"37590","6/7/2024",00:00:00,"1",6.56
"37591","6/7/2024",01:00:00,"33",4.376
"37592","6/7/2024",01:00:00,"31",4.402
"37593","6/7/2024",01:00:00,"29",4.506
"37594","6/7/2024",01:00:00,"27",4.61
"37595","6/7/2024",01:00:00,"25",4.532
"37596","6/7/2024",01:00:00,"23",4.688
"37597","6/7/2024",01:00:00,"21",4.973
"37598","6/7/2024",01:00:00,"19",5.128
"37599","6/7/2024",01:00:00,"17",5.385
"37600","6/7/2024",01:00:00,"13",5.616
"37601","6/7/2024",01:00:00,"11",5.745
"37602","6/7/2024",01:00:00,"9",5.924
"37603","6/7/2024",01:00:00,"7",6.128
"37604","6/7/2024",01:00:00,"5",6.306
"37605","6/7/2024",01:00:00,"1",6.535
"37606","6/7/2024",02:00:00,"33",4.428
"37607","6/7/2024",02:00:00,"31",4.402
"37608","6/7/2024",02:00:00,"29",4.558
"37609","6/7/2024",02:00:00,"27",4.688
"37610","6/7/2024",02:00:00,"25",4.61
"37611","6/7/2024",02:00:00,"23",4.766
"37612","6/7/2024",02:00:00,"21",4.766
"37613","6/7/2024",02:00:00,"19",4.973
"37614","6/7/2024",02:00:00,"17",5.462
"37615","6/7/2024",02:00:00,"13",5.565
"37616","6/7/2024",02:00:00,"11",5.642
"37617","6/7/2024",02:00:00,"9",5.924
"37618","6/7/2024",02:00:00,"7",6.051
"37619","6/7/2024",02:00:00,"5",6.128
"37620","6/7/2024",02:00:00,"1",6.535
"37621","6/7/2024",03:00:00,"33",4.506
"37622","6/7/2024",03:00:00,"31",4.454
"37623","6/7/2024",03:00:00,"29",4.532
"37624","6/7/2024",03:00:00,"27",4.61
"37625","6/7/2024",03:00:00,"25",4.506
"37626","6/7/2024",03:00:00,"23",4.818
"37627","6/7/2024",03:00:00,"21",4.818
"37628","6/7/2024",03:00:00,"19",4.973
"37629","6/7/2024",03:00:00,"17",5.488
"37630","6/7/2024",03:00:00,"13",5.539
"37631","6/7/2024",03:00:00,"11",5.642
"37632","6/7/2024",03:00:00,"9",5.949
"37633","6/7/2024",03:00:00,"7",6
"37634","6/7/2024",03:00:00,"5",6.051
"37635","6/7/2024",03:00:00,"1",6.509
"37636","6/7/2024",04:00:00,"33",4.558
"37637","6/7/2024",04:00:00,"31",4.454
"37638","6/7/2024",04:00:00,"29",4.558
"37639","6/7/2024",04:00:00,"27",4.61
"37640","6/7/2024",04:00:00,"25",4.532
"37641","6/7/2024",04:00:00,"23",4.766
"37642","6/7/2024",04:00:00,"21",4.818
"37643","6/7/2024",04:00:00,"19",4.792
"37644","6/7/2024",04:00:00,"17",5.179
"37645","6/7/2024",04:00:00,"13",5.514
"37646","6/7/2024",04:00:00,"11",5.668
"37647","6/7/2024",04:00:00,"9",5.847
"37648","6/7/2024",04:00:00,"7",5.949
"37649","6/7/2024",04:00:00,"5",6.051
"37650","6/7/2024",04:00:00,"1",6.509
"37651","6/7/2024",05:00:00,"33",4.506
"37652","6/7/2024",05:00:00,"31",4.48
"37653","6/7/2024",05:00:00,"29",4.558
"37654","6/7/2024",05:00:00,"27",4.688
"37655","6/7/2024",05:00:00,"25",4.636
"37656","6/7/2024",05:00:00,"23",4.844
"37657","6/7/2024",05:00:00,"21",4.869
"37658","6/7/2024",05:00:00,"19",4.844
"37659","6/7/2024",05:00:00,"17",4.947
"37660","6/7/2024",05:00:00,"13",5.488
"37661","6/7/2024",05:00:00,"11",5.591
"37662","6/7/2024",05:00:00,"9",5.821
"37663","6/7/2024",05:00:00,"7",5.949
"37664","6/7/2024",05:00:00,"5",6
"37665","6/7/2024",05:00:00,"1",6.509
"37666","6/7/2024",06:00:00,"33",4.428
"37667","6/7/2024",06:00:00,"31",4.35
"37668","6/7/2024",06:00:00,"29",4.506
"37669","6/7/2024",06:00:00,"27",4.636
"37670","6/7/2024",06:00:00,"25",4.558
"37671","6/7/2024",06:00:00,"23",4.766
"37672","6/7/2024",06:00:00,"21",4.818
"37673","6/7/2024",06:00:00,"19",4.766
"37674","6/7/2024",06:00:00,"17",4.999
"37675","6/7/2024",06:00:00,"13",5.462
"37676","6/7/2024",06:00:00,"11",5.642
"37677","6/7/2024",06:00:00,"9",5.796
"37678","6/7/2024",06:00:00,"7",5.949
"37679","6/7/2024",06:00:00,"5",6
"37680","6/7/2024",06:00:00,"1",6.56
"37681","6/7/2024",07:00:00,"33",4.428
"37682","6/7/2024",07:00:00,"31",4.35
"37683","6/7/2024",07:00:00,"29",4.454
"37684","6/7/2024",07:00:00,"27",4.558
"37685","6/7/2024",07:00:00,"25",4.48
"37686","6/7/2024",07:00:00,"23",4.636
"37687","6/7/2024",07:00:00,"21",4.688
"37688","6/7/2024",07:00:00,"19",4.766
"37689","6/7/2024",07:00:00,"17",5.024
"37690","6/7/2024",07:00:00,"13",5.36
"37691","6/7/2024",07:00:00,"11",5.693
"37692","6/7/2024",07:00:00,"9",5.847
"37693","6/7/2024",07:00:00,"7",6
"37694","6/7/2024",07:00:00,"5",6.026
"37695","6/7/2024",07:00:00,"1",6.56
"37696","6/7/2024",08:00:00,"33",4.402
"37697","6/7/2024",08:00:00,"31",4.35
"37698","6/7/2024",08:00:00,"29",4.454
"37699","6/7/2024",08:00:00,"27",4.558
"37700","6/7/2024",08:00:00,"25",4.454
"37701","6/7/2024",08:00:00,"23",4.688
"37702","6/7/2024",08:00:00,"21",4.74
"37703","6/7/2024",08:00:00,"19",4.766
"37704","6/7/2024",08:00:00,"17",4.973
"37705","6/7/2024",08:00:00,"13",5.385
"37706","6/7/2024",08:00:00,"11",5.719
"37707","6/7/2024",08:00:00,"9",5.975
"37708","6/7/2024",08:00:00,"7",6.077
"37709","6/7/2024",08:00:00,"5",6.128
"37710","6/7/2024",08:00:00,"1",6.763
"37711","6/7/2024",09:00:00,"33",4.402
"37712","6/7/2024",09:00:00,"31",4.35
"37713","6/7/2024",09:00:00,"29",4.48
"37714","6/7/2024",09:00:00,"27",4.584
"37715","6/7/2024",09:00:00,"25",4.48
"37716","6/7/2024",09:00:00,"23",4.714
"37717","6/7/2024",09:00:00,"21",4.74
"37718","6/7/2024",09:00:00,"19",4.792
"37719","6/7/2024",09:00:00,"17",5.076
"37720","6/7/2024",09:00:00,"13",5.411
"37721","6/7/2024",09:00:00,"11",5.745
"37722","6/7/2024",09:00:00,"9",6
"37723","6/7/2024",09:00:00,"7",6.077
"37724","6/7/2024",09:00:00,"5",6.153
"37725","6/7/2024",09:00:00,"1",6.661
"37726","6/7/2024",10:00:00,"33",4.402
"37727","6/7/2024",10:00:00,"31",4.376
"37728","6/7/2024",10:00:00,"29",4.506
"37729","6/7/2024",10:00:00,"27",4.584
"37730","6/7/2024",10:00:00,"25",4.506
"37731","6/7/2024",10:00:00,"23",4.688
"37732","6/7/2024",10:00:00,"21",4.714
"37733","6/7/2024",10:00:00,"19",4.74
"37734","6/7/2024",10:00:00,"17",5.128
"37735","6/7/2024",10:00:00,"13",5.36
"37736","6/7/2024",10:00:00,"11",5.514
"37737","6/7/2024",10:00:00,"9",5.975
"37738","6/7/2024",10:00:00,"7",5.975
"37739","6/7/2024",10:00:00,"5",6.128
"37740","6/7/2024",10:00:00,"1",6.661
"37741","6/7/2024",11:00:00,"33",4.532
"37742","6/7/2024",11:00:00,"31",4.454
"37743","6/7/2024",11:00:00,"29",4.558
"37744","6/7/2024",11:00:00,"27",4.714
"37745","6/7/2024",11:00:00,"25",4.61
"37746","6/7/2024",11:00:00,"23",4.792
"37747","6/7/2024",11:00:00,"21",5.076
"37748","6/7/2024",11:00:00,"19",5.282
"37749","6/7/2024",11:00:00,"17",5.36
"37750","6/7/2024",11:00:00,"13",5.488
"37751","6/7/2024",11:00:00,"11",5.591
"37752","6/7/2024",11:00:00,"9",5.898
"37753","6/7/2024",11:00:00,"7",5.975
"37754","6/7/2024",11:00:00,"5",6.255
"37755","6/7/2024",11:00:00,"1",6.813
"37756","6/7/2024",12:00:00,"33",4.584
"37757","6/7/2024",12:00:00,"31",4.48
"37758","6/7/2024",12:00:00,"29",4.558
"37759","6/7/2024",12:00:00,"27",4.688
"37760","6/7/2024",12:00:00,"25",4.584
"37761","6/7/2024",12:00:00,"23",5.024
"37762","6/7/2024",12:00:00,"21",5.179
"37763","6/7/2024",12:00:00,"19",5.257
"37764","6/7/2024",12:00:00,"17",5.334
"37765","6/7/2024",12:00:00,"13",5.591
"37766","6/7/2024",12:00:00,"11",5.745
"37767","6/7/2024",12:00:00,"9",5.924
"37768","6/7/2024",12:00:00,"7",5.821
"37769","6/7/2024",12:00:00,"5",5.898
"37770","6/7/2024",12:00:00,"1",6.712
"37771","6/7/2024",13:00:00,"33",4.636
"37772","6/7/2024",13:00:00,"31",4.558
"37773","6/7/2024",13:00:00,"29",4.662
"37774","6/7/2024",13:00:00,"27",4.74
"37775","6/7/2024",13:00:00,"25",4.662
"37776","6/7/2024",13:00:00,"23",4.844
"37777","6/7/2024",13:00:00,"21",5.024
"37778","6/7/2024",13:00:00,"19",5.205
"37779","6/7/2024",13:00:00,"17",5.36
"37780","6/7/2024",13:00:00,"13",5.642
"37781","6/7/2024",13:00:00,"11",5.693
"37782","6/7/2024",13:00:00,"9",5.796
"37783","6/7/2024",13:00:00,"7",5.949
"37784","6/7/2024",13:00:00,"5",6.255
"37785","6/7/2024",13:00:00,"1",6.763
"37786","6/7/2024",14:00:00,"33",4.584
"37787","6/7/2024",14:00:00,"31",4.48
"37788","6/7/2024",14:00:00,"29",4.558
"37789","6/7/2024",14:00:00,"27",4.74
"37790","6/7/2024",14:00:00,"25",4.74
"37791","6/7/2024",14:00:00,"23",4.869
"37792","6/7/2024",14:00:00,"21",4.947
"37793","6/7/2024",14:00:00,"19",4.895
"37794","6/7/2024",14:00:00,"17",4.973
"37795","6/7/2024",14:00:00,"13",5.591
"37796","6/7/2024",14:00:00,"11",5.693
"37797","6/7/2024",14:00:00,"9",5.745
"37798","6/7/2024",14:00:00,"7",6
"37799","6/7/2024",14:00:00,"5",6.382
"37800","6/7/2024",14:00:00,"1",6.763
"37801","6/7/2024",15:00:00,"33",4.61
"37802","6/7/2024",15:00:00,"31",4.506
"37803","6/7/2024",15:00:00,"29",4.584
"37804","6/7/2024",15:00:00,"27",4.636
"37805","6/7/2024",15:00:00,"25",4.532
"37806","6/7/2024",15:00:00,"23",4.714
"37807","6/7/2024",15:00:00,"21",4.792
"37808","6/7/2024",15:00:00,"19",4.792
"37809","6/7/2024",15:00:00,"17",5.488
"37810","6/7/2024",15:00:00,"13",5.719
"37811","6/7/2024",15:00:00,"11",5.77
"37812","6/7/2024",15:00:00,"9",5.821
"37813","6/7/2024",15:00:00,"7",6.102
"37814","6/7/2024",15:00:00,"5",6.255
"37815","6/7/2024",15:00:00,"1",6.763
"37816","6/7/2024",16:00:00,"33",4.558
"37817","6/7/2024",16:00:00,"31",4.506
"37818","6/7/2024",16:00:00,"29",4.766
"37819","6/7/2024",16:00:00,"27",4.895
"37820","6/7/2024",16:00:00,"25",4.844
"37821","6/7/2024",16:00:00,"23",5.024
"37822","6/7/2024",16:00:00,"21",5.179
"37823","6/7/2024",16:00:00,"19",5.334
"37824","6/7/2024",16:00:00,"17",5.514
"37825","6/7/2024",16:00:00,"13",5.642
"37826","6/7/2024",16:00:00,"11",5.796
"37827","6/7/2024",16:00:00,"9",5.847
"37828","6/7/2024",16:00:00,"7",6.128
"37829","6/7/2024",16:00:00,"5",6.306
"37830","6/7/2024",16:00:00,"1",6.737
"37831","6/7/2024",17:00:00,"33",4.558
"37832","6/7/2024",17:00:00,"31",4.584
"37833","6/7/2024",17:00:00,"29",4.766
"37834","6/7/2024",17:00:00,"27",4.844
"37835","6/7/2024",17:00:00,"25",4.818
"37836","6/7/2024",17:00:00,"23",4.999
"37837","6/7/2024",17:00:00,"21",5.128
"37838","6/7/2024",17:00:00,"19",5.179
"37839","6/7/2024",17:00:00,"17",5.437
"37840","6/7/2024",17:00:00,"13",5.539
"37841","6/7/2024",17:00:00,"11",5.77
"37842","6/7/2024",17:00:00,"9",5.924
"37843","6/7/2024",17:00:00,"7",6.153
"37844","6/7/2024",17:00:00,"5",6.204
"37845","6/7/2024",17:00:00,"1",6.661
"37846","6/7/2024",18:00:00,"33",4.584
"37847","6/7/2024",18:00:00,"31",4.558
"37848","6/7/2024",18:00:00,"29",4.74
"37849","6/7/2024",18:00:00,"27",4.818
"37850","6/7/2024",18:00:00,"25",4.74
"37851","6/7/2024",18:00:00,"23",4.844
"37852","6/7/2024",18:00:00,"21",5.076
"37853","6/7/2024",18:00:00,"19",5.231
"37854","6/7/2024",18:00:00,"17",5.437
"37855","6/7/2024",18:00:00,"13",5.668
"37856","6/7/2024",18:00:00,"11",5.821
"37857","6/7/2024",18:00:00,"9",5.898
"37858","6/7/2024",18:00:00,"7",6.128
"37859","6/7/2024",18:00:00,"5",6.408
"37860","6/7/2024",18:00:00,"1",6.611
"37861","6/7/2024",19:00:00,"33",4.558
"37862","6/7/2024",19:00:00,"31",4.532
"37863","6/7/2024",19:00:00,"29",4.818
"37864","6/7/2024",19:00:00,"27",5.102
"37865","6/7/2024",19:00:00,"25",5.05
"37866","6/7/2024",19:00:00,"23",5.154
"37867","6/7/2024",19:00:00,"21",5.179
"37868","6/7/2024",19:00:00,"19",5.179
"37869","6/7/2024",19:00:00,"17",5.36
"37870","6/7/2024",19:00:00,"13",5.565
"37871","6/7/2024",19:00:00,"11",5.847
"37872","6/7/2024",19:00:00,"9",6
"37873","6/7/2024",19:00:00,"7",6.306
"37874","6/7/2024",19:00:00,"5",6.357
"37875","6/7/2024",19:00:00,"1",6.509
"37876","6/7/2024",20:00:00,"33",4.532
"37877","6/7/2024",20:00:00,"31",4.558
"37878","6/7/2024",20:00:00,"29",4.792
"37879","6/7/2024",20:00:00,"27",4.999
"37880","6/7/2024",20:00:00,"25",4.895
"37881","6/7/2024",20:00:00,"23",5.257
"37882","6/7/2024",20:00:00,"21",5.437
"37883","6/7/2024",20:00:00,"19",5.385
"37884","6/7/2024",20:00:00,"17",5.462
"37885","6/7/2024",20:00:00,"13",5.462
"37886","6/7/2024",20:00:00,"11",5.821
"37887","6/7/2024",20:00:00,"9",6.179
"37888","6/7/2024",20:00:00,"7",6.306
"37889","6/7/2024",20:00:00,"5",6.306
"37890","6/7/2024",20:00:00,"1",6.408
"37891","6/7/2024",21:00:00,"33",4.584
"37892","6/7/2024",21:00:00,"31",4.48
"37893","6/7/2024",21:00:00,"29",4.558
"37894","6/7/2024",21:00:00,"27",4.844
"37895","6/7/2024",21:00:00,"25",4.818
"37896","6/7/2024",21:00:00,"23",4.895
"37897","6/7/2024",21:00:00,"21",4.999
"37898","6/7/2024",21:00:00,"19",5.128
"37899","6/7/2024",21:00:00,"17",5.36
"37900","6/7/2024",21:00:00,"13",5.898
"37901","6/7/2024",21:00:00,"11",6.153
"37902","6/7/2024",21:00:00,"9",6.077
"37903","6/7/2024",21:00:00,"7",6.255
"37904","6/7/2024",21:00:00,"5",6.281
"37905","6/7/2024",21:00:00,"1",6.382
"37906","6/7/2024",22:00:00,"33",4.532
"37907","6/7/2024",22:00:00,"31",4.584
"37908","6/7/2024",22:00:00,"29",4.662
"37909","6/7/2024",22:00:00,"27",4.844
"37910","6/7/2024",22:00:00,"25",5.024
"37911","6/7/2024",22:00:00,"23",5.231
"37912","6/7/2024",22:00:00,"21",5.257
"37913","6/7/2024",22:00:00,"19",5.205
"37914","6/7/2024",22:00:00,"17",5.308
"37915","6/7/2024",22:00:00,"13",6.128
"37916","6/7/2024",22:00:00,"11",6.153
"37917","6/7/2024",22:00:00,"9",6.23
"37918","6/7/2024",22:00:00,"7",6.23
"37919","6/7/2024",22:00:00,"5",6.255
"37920","6/7/2024",22:00:00,"1",6.382
"37921","6/7/2024",23:00:00,"33",4.454
"37922","6/7/2024",23:00:00,"31",4.402
"37923","6/7/2024",23:00:00,"29",4.506
"37924","6/7/2024",23:00:00,"27",4.584
"37925","6/7/2024",23:00:00,"25",4.558
"37926","6/7/2024",23:00:00,"23",4.895
"37927","6/7/2024",23:00:00,"21",5.128
"37928","6/7/2024",23:00:00,"19",5.102
"37929","6/7/2024",23:00:00,"17",5.668
"37930","6/7/2024",23:00:00,"13",6.077
"37931","6/7/2024",23:00:00,"11",6.179
"37932","6/7/2024",23:00:00,"9",6.255
"37933","6/7/2024",23:00:00,"7",6.255
"37934","6/7/2024",23:00:00,"5",6.255
"37935","6/7/2024",23:00:00,"1",6.357
"37936","6/8/2024",00:00:00,"33",4.454
"37937","6/8/2024",00:00:00,"31",4.376
"37938","6/8/2024",00:00:00,"29",4.506
"37939","6/8/2024",00:00:00,"27",4.636
"37940","6/8/2024",00:00:00,"25",4.532
"37941","6/8/2024",00:00:00,"23",4.688
"37942","6/8/2024",00:00:00,"21",4.844
"37943","6/8/2024",00:00:00,"19",4.921
"37944","6/8/2024",00:00:00,"17",5.616
"37945","6/8/2024",00:00:00,"13",6.255
"37946","6/8/2024",00:00:00,"11",6.306
"37947","6/8/2024",00:00:00,"9",6.255
"37948","6/8/2024",00:00:00,"7",6.306
"37949","6/8/2024",00:00:00,"5",6.281
"37950","6/8/2024",00:00:00,"1",6.331
"37951","6/8/2024",01:00:00,"33",4.454
"37952","6/8/2024",01:00:00,"31",4.376
"37953","6/8/2024",01:00:00,"29",4.506
